174081740814202 205                                                                                1113112015102103   213911    140121419 965
174181741814202 201                                                                                1206101998119105   211861    140121419 935
174181741814202 202                                                                                1123052004113104   212531    140121419 935
174181741814202 203                                                                                1219082011106103   213401    140121419 935
174071740714302 201                                                                                1110081990127200   210881    140121419 842
174071740714302 202                                                                                1221101994123103   211381    140121419 842
174071740714302 203                                                                                1128022000118200   212021    140121419 842
175061750621102 201                                                                                1209082008109103   213041    210121419 916
175131751321102 201                                                                                1212061999118105   211941    210121419 915
175131751321102 202                                                                                1126072000117104   212071    210121419 915
175131751321102 203                                                                                1107092008109103   213051    210121419 915
175031750321102 201                                                                                1211062010107105   213261    210121419 958
175031750321102 202                                                                                1117042012105104   213481    210121419 958
175031750321102 203                                                                                1229082013104103   213641    210121419 958
175081750821202 201                                                                                1228102005112104   212701    210121419 890
175081750821202 202                                                                                1215032012106103   213471    210121419 890
175011750121202 201                                                                                1207082009108104   213161    210121419 993
175011750121202 202                                                                                1209052012105103   213491    210121419 993
176151761514102 201                                                                                1228102009108103   213181    140221419 982
176151761514102 202                                                                                1108062012105104   213501    140221419 982
176111761114102 201                                                                                1117072007110104   212911    140221420 994
176111761114102 202                                                                                1215032009109103   213111    140221420 994
176131761314202 201                                                                                1221112012105104   213551    1402214191090
176131761314202 202                                                                                1217092014103103   213771    1402214191090
176051760514202 201                                                                                1231071985132200   210271    140221419 825
176051760514202 202                                                                                1127051990127104   210851    140221419 825
176051760514202 203                                                                                1118121996121103   211641    140221419 825
176081760814202 201                                                                                1219062004113105   212541    140221421 901
176081760814202 202                                                                                1209012006112104   212731    140221421 901
176081760814202 203                                                                                1109062009108103   213141    140221421 901
176121761214202 201                                                                                1110092009108104   213171    140221421 844
176121761214202 202                                                                                1221062011106103   213381    140221421 844
176121761214202 203                                                                                1203072013104200   213631    140221421 844
176141761414302 201                                                                                1201072003114104   212431    140221420 884
176141761414302 202                                                                                1230092007110103   212931    140221420 884
176071760714402 201                                                                                1125072004113105   212551    1402214191002
176071760714402 202                                                                                1116092005112104   212691    1402214191002
176071760714402 203                                                                                1221052009108103   213131    1402214191002
177081770821102 201                                                                                1215072010107104   213271    2102214191076
177081770821102 202                                                                                1112022012106103   213461    2102214191076
177021770221102 201                                                                                1102032007111108   212871    210221419 997
177021770221102 202                                                                                1211092011106107   213411    210221419 997
177201772021102 201                                                                                1127032009109104   213111    2102214201020
177201772021102 202                                                                                1223072011106103   213391    2102214201020
177171771721202 201                                                                                1106042011106104   213361    2102214191028
177171771721202 202                                                                                1214072015102103   213871    2102214191028
177071770721302 201                                                                                1127072001116106   212191    210221419 945
177071770721302 202                                                                                1206062006111105   212781    210221419 945
177071770721302 203                                                                                1220082009108104   213161    210221419 945
177071770721302 204                                                                                1213012015103103   213811    210221419 945
177091770921302 201                                                                                1215092014103104   213771    2102214191035
177091770921302 202                                                                                1204042016101103   213961    2102214191035
177191771921303 301                                                                                1220072004113108   212551    210221419 970
177191771921303 302                                                                                1227052007110107   212891    210221419 970
177191771921303 303                                                                                1109012009109106   213091    210221419 970
177191771921303 304                                                                                1124012013105105   213571    210221419 970
177191771921303 305                                                                                1201082015102104   213881    210221419 970
177121771221302 201                                                                                1131032003115105   212391    210221420 955
177121771221302 202                                                                                1215022005113104   212621    210221420 955
177121771221302 203                                                                                1209022010108103   213221    210221420 955
177101771021402 201                                                                                1124062007110105   212901    210221420 984
177101771021402 202                                                                                1124102008109104   213061    210221420 984
177101771021402 203                                                                                1116122009108103   213201    210221420 984
178091780921102 201                                                                                1102032009109104   213111    2101214201031
178091780921102 202                                                                                1116092011106103   213411    2101214201031
178111781121102 201                                                                                1122061999118105   211941    210121420 985
178111781121102 202                                                                                1204082003114104   212441    210121420 985
178111781121102 203                                                                                1127082009108103   213161    210121420 985
178141781421102 201                                                                                1108092016101103   214011    2101214201148
178181781821102 201                                                                                1223042015103103   213841    210121420 894
178051780521202 201                                                                                1106052004113106   212531    210121421 990
178051780521202 202                                                                                1210072005112105   212671    210121421 990
178051780521202 203                                                                                1204052011106104   213371    210121421 990
178051780521202 204                                                                                1128042017101103   214081    210121421 990
178161781621302 201                                                                                1212102010107105   213301    2101214201119
178161781621302 202                                                                                1210102012105104   213541    2101214201119
178161781621302 203                                                                                1225022015103103   213821    2101214201119
178041780421302 201                                                                                1211082001116105   212201    210121420 941
178041780421302 202                                                                                1226072004113104   212551    210121420 941
178041780421302 203                                                                                1129082008109103   213041    210121420 941
178121781221402 201                                                                                1110061999118105   211941    210121420 825
178121781221402 202                                                                                1129122002115104   212361    210121420 825
178121781221402 203                                                                                1222052007110103   212891    210121420 825
178191781921402 201                                                                                1107072009108104   213151    210121420 972
178191781921402 202                                                                                1203062013104103   213621    210121420 972
178191781921402 203                                                                                11090920142     3032137710360210121420 972
179051790514102 201                                                                                1203041987131104   210481    140221420 829
179051790514102 202                                                                                1106091999118103   211971    140221420 829
179151791514101 101                                                                                1209031999119104   211911    140221420 918
179151791514101 102                                                                                1101042001117103   212161    140221420 918
179151791514101 103                                                                                1117032007111102   212871    140221420 918
179171791714102 201                                                                                1127072016101103   213991    1402214201085
179181791814201 101                                                                                1222042017101102   214081    1402214201175
179121791214202 201                                                                                1117062010107104   213261    1402214201060
179121791214202 202                                                                                1117082013104103   213641    1402214201060
179201792014202 201                                                                                1115031988130200   210591    140221420 823
179201792014202 202                                                                                1104101991126200   211021    140221420 823
179201792014202 203                                                                                1107031995123200   211431    140221420 823
179201792014202 204                                                                                11120119982     1012117710000140221420 823
179091790914204 401                                                                                1119062011106105   213381    1402214211057
179021790214302 201                                                                                1109081999118105   211961    140221420 849
179021790214302 202                                                                                1217052001116104   212171    140221420 849
179021790214302 203                                                                                1212022003115103   212381    140221420 849
179061790614302 201                                                                                1210011998120106   211771    140221420 864
179061790614302 202                                                                                1113121998119105   211881    140221420 864
179061790614302 203                                                                                1216082006111104   212801    140221420 864
179061790614302 204                                                                                1217072010107103   213271    140221420 864
179081790814301 101                                                                                1114091995122200   211491    140221420 849
179081790814301 102                                                                                1205041997121103   211681    140221420 849
179081790814301 103                                                                                1214012005113102   212611    140221420 849
179191791914302 201                                                                                1212042012106104   213481    1402214201037
179191791914302 202                                                                                1205062015102103   213861    1402214201037
180111801121102 201                                                                                1227082007110105   212921    2102214201007
180111801121102 202                                                                                1225112013104104   213671    2102214201007
180111801121102 203                                                                                1207062015102103   213861    2102214201007
180011800121104 401                                                                                1104112014103105   213791    2102214201111
180011800121104 402                                                                                12191020162     10421402100002102214201111
180011800121102 201                                                                                1113021990128103   210821    210221420 824
180011800121102 202                                                                                1227022000118106   212021    210221420 824
180071800721102 201                                                                                1103092004113105   212571    210221420 952
180071800721102 202                                                                                1127102007110104   212941    210221420 952
180071800721102 203                                                                                1101102010107103   213301    210221420 952
180091800921102 201                                                                                1125062016101103   213981    2102214211081
180041800421302 201                                                                                1109052014103104   213731    2102214201019
180041800421302 202                                                                                1105052017100103   214091    2102214201019
180151801521302 201                                                                                1112102006111105   212821    210221420 912
180151801521302 202                                                                                1125052008109104   213011    210221420 912
180151801521302 203                                                                                1212012012106103   213451    210221420 912
180161801621302 201                                                                                1201042014104104   213721    210221420 997
180161801621302 202                                                                                1231012016102103   213931    210221420 997
180121801221402 201                                                                                1113032012106104   213471    210221420 955
180121801221402 202                                                                                1210092015102103   213891    210221420 955
180101801021402 201                                                                                1114102008109105   213061    2102214201029
180101801021402 202                                                                                1110122009108104   213201    2102214201029
180101801021402 203                                                                                1228112016101103   214031    2102214201029
180051800521402 201                                                                                1129052005112105   212651    210221420 921
180051800521402 202                                                                                1109032010108104   213231    210221420 921
180051800521402 203                                                                                1117122012105103   213561    210221420 921
180061800621402 201                                                                                1107121999118104   212001    210221420 901
180061800621402 202                                                                                1118122003114103   212481    210221420 901
180181801821402 201                                                                                11100220042     1012125010000210221420 903
180181801821402 202                                                                                12150520052     1012126510000210221420 903
180181801821402 203                                                                                1124022006112105   212741    210221420 903
180181801821402 204                                                                                1117122008109104   213081    210221420 903
180181801821402 205                                                                                1107062013104103   213621    210221420 903
181031810314102 201                                                                                1120081990127106   210881    140221420 822
181031810314102 202                                                                                1216031993125105   211191    140221420 822
181031810314102 203                                                                                1212082000117104   212081    140221420 822
181031810314102 204                                                                                1108032007111103   212871    140221420 822
181101811014102 201                                                                                1204022001117104   212141    140221420 839
181101811014102 202                                                                                1124012005113103   212611    140221420 839
181201812014102 201                                                                                1215082017100103   214121    1402214201013
181151811514202 201                                                                                1211062011106104   213381    1402214201004
181151811514202 202                                                                                1216042013105103   213601    1402214201004
181061810614202 201                                                                                2223032012106104   213471    1402214201088
181061810614202 202                                                                                22220320122     10021347100001402214201088
181061810614202 203                                                                                1103022014104103   213701    1402214201088
181051810514302 201                                                                                1101112001116106   212231    140221420 918
181051810514302 202                                                                                1212122004113105   212601    140221420 918
181051810514302 203                                                                                1224082008109104   213041    140221420 918
181051810514302 204                                                                                1131072013104103   213631    140221420 918
181111811114302 201                                                                                1224052000117106   212051    140221420 932
181111811114302 202                                                                                1207052003114105   212411    140221420 932
181111811114302 203                                                                                1225102005112104   212701    140221420 932
181111811114302 204                                                                                1203022011107103   213341    140221420 932
181141811414302 201                                                                                1210031997121107   211671    140221420 884
181141811414302 202                                                                                1104021999119106   211901    140221420 884
181141811414302 203                                                                                1123032007111105   212871    140221420 884
181141811414302 204                                                                                1120032009109104   213111    140221420 884
181141811414302 205                                                                                1114012011107103   213331    140221420 884
181191811914402 201                                                                                1205081993124200   211241    140221420 869
181191811914402 202                                                                                1105011998120105   211771    140221420 869
181191811914402 203                                                                                1105051999118104   211931    140221420 869
181191811914402 204                                                                                1105092006111103   212811    140221420 869
181181811814402 201                                                                                1117102012105104   213541    1402214201051
181181811814402 202                                                                                1110012014104103   213691    1402214201051
181021810214402 201                                                                                1111122003114104   212481    140221421 884
181021810214402 202                                                                                1223052012105103   213491    140221421 884
182151821521102 201                                                                                1203052008109104   213011    210121419 965
182151821521102 202                                                                                1112122009108103   213201    210121419 965
182091820921102 201                                                                                1116082011106104   213401    210121419 957
182091820921102 202                                                                                1117082016101103   214001    210121419 957
182031820321102 201                                                                                1128102016101103   214021    2101214201112
182071820721202 201                                                                                1118092008109104   213051    210121419 961
182071820721202 202                                                                                1211072010107103   213271    210121419 961
182131821321202 201                                                                                1104051994123105   211331    210121420 881
182131821321202 202                                                                                1101061995122104   211461    210121420 881
182131821321202 203                                                                                1118022008110103   212981    210121420 881
182051820521302 201                                                                                1105022010108104   213221    2101214191025
182051820521302 202                                                                                1208072013104103   213631    2101214191025
182101821021302 201                                                                                1224081996121105   211601    210121419 843
182101821021302 202                                                                                1215031999119104   211911    210121419 843
182101821021302 203                                                                                1204102004113103   212581    210121419 843
182161821621302 201                                                                                1107061992125105   211101    210121420 829
182161821621302 202                                                                                1103071995122104   211471    210121420 829
182161821621302 203                                                                                1222091999118103   211971    210121420 829
182111821121402 201                                                                                1204081999118105   211961    210121419 870
182111821121402 202                                                                                1201072006111104   212791    210121419 870
182111821121402 203                                                                                12241220112     1012134410000210121419 870
182111821121402 204                                                                                1228072013104103   213631    210121419 870
182041820421402 201                                                                                1216062006111104   212781    210121421 999
182041820421402 202                                                                                1110022010108103   213221    210121421 999
183091830914102 201                                                                                1202032010108104   213231    140121419 925
183091830914102 202                                                                                1115022013105103   213581    140121419 925
183191831914102 201                                                                                1123051997120106   211691    140121419 855
183191831914102 202                                                                                11010319992     1012119110000140121419 855
183191831914102 203                                                                                1130012001117105   212131    140121419 855
183191831914102 204                                                                                1131012004114104   212491    140121419 855
183191831914102 205                                                                                1108072006111103   212791    140121419 855
183191831914102 206                                                                                1217022009109107   213101    140121419 855
183011830114102 201                                                                                1223072007110104   212911    140121419 985
183011830114102 202                                                                                1209062009108103   213141    140121419 985
183131831314102 201                                                                                1201052015103104   213851    1401214211038
183131831314102 202                                                                                1226092017100103   214131    1401214211038
183111831114101 101                                                                                1112012013105102   213571    140121421 891
183171831714202 201                                                                                1107052016101103   213971    1401214191018
183031830314302 201                                                                                1107092002115105   212331    140121419 903
183031830314302 202                                                                                1106032005113104   212631    140121419 903
183031830314302 203                                                                                1216012007111103   212851    140121419 903
184081840821102 201                                                                                1110021990128104   210821    210221420 829
184081840821102 202                                                                                1107101994123103   211381    210221420 829
184191841921102 201                                                                                1210072008109105   213031    210221420 938
184191841921102 202                                                                                1113122010107104   213321    210221420 938
184191841921102 203                                                                                1215052015102103   213851    210221420 938
184051840521102 201                                                                                1224062002115105   212301    210221420 874
184051840521102 202                                                                                12250320042     2102125110100210221420 874
184051840521102 203                                                                                1125032006112104   212751    210221420 874
184051840521102 204                                                                                1121072010107103   213271    210221420 874
184141841421202 201                                                                                1225052016101103   213971    2102214201033
184041840421202 201                                                                                1229042010108104   213241    210221420 942
184041840421202 202                                                                                1110012012106103   213451    210221420 942
184201842021202 201                                                                                1224052008109104   213011    2102214211040
184201842021202 202                                                                                1221042014104103   213721    2102214211040
184161841621205 501                                                                                1219062009108106   213141    2102214211019
184161841621205 502                                                                                1221082011106107   213401    2102214211019
184161841621205 503                                                                                1210072014103108   213751    2102214211019
184111841121202 201                                                                                1103072011106104   213391    2102214211098
184111841121202 202                                                                                1203112013104103   213671    2102214211098
184181841821302 201                                                                                1228022002116105   212261    210221420 873
184181841821302 202                                                                                1128082003114104   212441    210221420 873
184181841821302 203                                                                                1211022006112103   212741    210221420 873
184151841521302 201                                                                                1229122014103104   213801    2102214201004
184151841521302 202                                                                                1126092017100103   214131    2102214201004
184101841021302 201                                                                                1126072016101103   213991    210221421 902
185051850514102 201                                                                                1127062001116106   212181    140221420 959
185051850514102 202                                                                                1107062002115105   212301    140221420 959
185051850514102 203                                                                                1120032010108104   213231    140221420 959
185051850514102 204                                                                                1219072012105103   213511    140221420 959
185071850714102 201                                                                                1116062006111103   212781    1402214201015
185071850714102 202                                                                                1224052008109104   213011    1402214201015
185071850714102 203                                                                                1124032011107105   213351    1402214201015
185101851014102 201                                                                                1217071999118105   211951    140221420 880
185101851014102 202                                                                                1128102002115104   212341    140221420 880
185101851014102 203                                                                                1218032009109103   213111    140221420 880
185011850114202 201                                                                                1104052011106105   213371    1402214201020
185011850114202 202                                                                                1121082013104104   213641    1402214201020
185011850114202 203                                                                                1118072017100103   214111    1402214201020
185041850414302 201                                                                                1121041992125106   211081    140221420 864
185041850414302 202                                                                                1121101993124105   211261    140221420 864
185041850414302 203                                                                                1116061997120104   211701    140221420 864
185041850414302 204                                                                                1219051999118103   211931    140221420 864
185131851314302 201                                                                                1226101998119105   211861    140221420 913
185131851314302 202                                                                                1207082003114104   212441    140221420 913
185131851314302 203                                                                                1114092010107103   213291    140221420 913
185021850214302 201                                                                                1226081993124104   211241    140221421 836
185021850214302 202                                                                                1210082000117103   212081    140221421 836
186191861914202 201                                                                                2213122003114104   212481    140121419 870
186191861914202 202                                                                                21131220032     1072124810000140121419 870
186191861914202 203                                                                                1129032005112103   212631    140121419 870
186201862014202 201                                                                                1120112006111105   212831    140121420 935
186201862014202 202                                                                                1201032012106104   213471    140121420 935
186201862014202 203                                                                                1117072013104103   213631    140121420 935
186131861314304 401                                                                                1203032015103106   213831    1401214191063
186131861314304 402                                                                                1118012017101105   214051    1401214191063
186161861614303 301                                                                                1114122010107105   213321    140121420 987
186161861614303 302                                                                                1226062014103104   213741    140121420 987
187031870314102 201                                                                                1213052017100104   214091    140121419 891
187161871614202 201                                                                                1107112009108104   213191    1401214191005
187161871614202 202                                                                                1115062013104103   213621    1401214191005
187061870614202 201                                                                                1216082003114104   212441    140121419 845
187061870614202 202                                                                                1105122006111103   212841    140121419 845
187111871114302 201                                                                                1102052002115106   212291    140121419 952
187111871114302 202                                                                                1119072005112105   212671    140121419 952
187111871114302 203                                                                                1230092014103104   213771    140121419 952
187111871114302 204                                                                                1222022016102103   213941    140121419 952
187171871714302 201                                                                                1220062004113104   212541    140121419 893
187171871714302 202                                                                                1220122007110103   212961    140121419 893
187081870814304 401                                                                                1201052012105105   213491    1401214191011
188031880314102 201                                                                                1114042012105104   213481    1401214201034
188031880314102 202                                                                                1209122013104103   213681    1401214201034
188201882014102 201                                                                                1212122006111104   212841    140121420 937
188201882014102 202                                                                                1101112014103103   213791    140121420 937
188151881514302 201                                                                                1202061999118200   211941    140121419 942
188151881514302 202                                                                                1119072005112105   212671    140121419 942
188151881514302 203                                                                                1128042008109104   213001    140121419 942
188151881514302 204                                                                                1120092014103103   213771    140121419 942
188081880814302 201                                                                                1122031988130200   210591    140121420 843
188081880814302 202                                                                                1117051994123104   211331    140121420 843
188081880814302 203                                                                                1213062008109103   213021    140121420 843
189091890921103 301                                                                                1103112015102105   213911    2101214191043
189091890921103 302                                                                                1124012018100104   214171    2101214191043
189101891021102 201                                                                                1109062010107105   213261    210121419 969
189101891021102 202                                                                                1217082012105104   213521    210121419 969
189101891021102 203                                                                                1124012015103103   213811    210121419 969
189021890221102 201                                                                                1204022004114104   212501    210121419 961
189021890221102 202                                                                                1105022012106103   213461    210121419 961
189071890721204 401                                                                                1115072012105106   213511    210121419 984
189071890721204 402                                                                                1108052014103105   213731    210121419 984
189161891621302 201                                                                                1121092000117105   212091    210121419 928
189161891621302 202                                                                                1225022003115104   212381    210121419 928
189161891621302 203                                                                                1222092010107103   213291    210121419 928
189031890321302 201                                                                                1112062003114104   212421    210121419 915
189031890321302 202                                                                                1115112004113103   212591    210121419 915
189041890421302 201                                                                                1129042008109104   213001    2101214191035
189041890421302 202                                                                                1217012013105103   213571    2101214191035
190071900714102 201                                                                                1121102013104103   213661    1401214191071
190071900714102 202                                                                                1105022016102104   213941    1401214191071
